Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX48,OUT046,2387.506462
FDU48,OUT046,1868.256574
FDR48,OUT019,304.2725905
FDK27,OUT013,1836.244979
FDT35,OUT013,2569.365028
FDN12,OUT049,1639.235269
NCE31,OUT019,13.54731444
FDL21,OUT017,644.4789416
FDV56,OUT017,1618.532818
FDR16,OUT017,3857.54614
NCP41,OUT049,1634.84865
FDJ27,OUT013,1527.3433
FDA07,OUT017,1895.916608
FDK55,OUT049,1356.426559
FDM33,OUT049,3788.714894
FDY46,OUT046,2951.466782
FDD36,OUT046,1764.871174
FDB12,OUT027,2679.174337
FDF28,OUT019,265.7586685
NCE07,OUT019,319.861886
FDW50,OUT027,4224.593875
NCW18,OUT017,3924.770409
NCJ17,OUT019,174.1949053
DRZ24,OUT010,287.0872779
FDS07,OUT035,1848.282891
NCW05,OUT010,180.2857372
FDZ22,OUT018,1256.341179
FDK02,OUT046,1800.779674
FDZ45,OUT027,5048.752678
FDL25,OUT046,1492.548055
FDS08,OUT045,2731.912496
NCZ42,OUT027,6104.957956
FDX57,OUT035,1540.984771
FDF21,OUT046,3050.640983
FDJ56,OUT018,1352.050995
FDX10,OUT013,621.9475753
DRG48,OUT035,2418.105209
DRN37,OUT046,2670.415692
NCY41,OUT018,499.940487
FDN28,OUT045,1615.90271
FDE34,OUT045,2941.546983
FDR10,OUT045,2500.742369
FDC32,OUT017,1390.643461
DRG13,OUT046,2535.837319
FDP59,OUT049,1491.918966
NCT53,OUT010,368.0054503
FDL57,OUT027,6125.223139
FDN32,OUT010,432.433393
FDK09,OUT018,3260.763507
FDA52,OUT010,404.4401961
FDC57,OUT049,3015.389047
FDI09,OUT035,3939.999122
NCB07,OUT046,2934.167463
FDP26,OUT035,1674.273146
FDP40,OUT027,2882.235265
FDL15,OUT013,2357.444719
FDV07,OUT046,1737.629332
FDS03,OUT017,815.0546666
FDE50,OUT049,3000.689323
FDQ15,OUT017,1308.78578
FDQ33,OUT010,334.5413594
FDT22,OUT013,758.3097143
DRO35,OUT035,1820.017495
FDJ41,OUT049,4153.583185
FDQ27,OUT035,1741.69465
FDC26,OUT017,1757.153454
NCF43,OUT027,3752.961477
NCR50,OUT035,2496.380054
FDE39,OUT018,1623.481107
FDN49,OUT027,1212.346784
DRG11,OUT035,1737.802424
NCA18,OUT049,1845.522466
FDM36,OUT018,2530.348719
FDW32,OUT017,1339.222053
NCQ18,OUT010,211.6549784
FDX14,OUT027,2365.286717
FDD46,OUT017,2440.562562
FDI34,OUT019,568.5164166
NCJ17,OUT035,1446.428601
FDB52,OUT035,4202.668558
FDV55,OUT018,2034.918587
FDC57,OUT046,2957.905903
FDB29,OUT046,1772.721055
NCO43,OUT035,1660.720805
FDG44,OUT045,785.473556
FDJ34,OUT045,1848.68554
FDH40,OUT049,1387.083847
NCD07,OUT027,2881.032311
FDB41,OUT017,676.499798
FDH47,OUT018,1298.317251
DRK37,OUT035,3118.492767
FDM25,OUT019,508.4468551
NCX06,OUT045,2905.029634
NCS05,OUT017,1910.132327
FDS39,OUT045,2248.183053
FDC47,OUT027,5800.308652
FDG20,OUT013,2841.464024
DRL23,OUT017,1576.373664
FDY33,OUT013,2492.864099
NCH18,OUT045,3704.308185
FDX47,OUT035,2552.584072
NCB06,OUT045,2388.29247
FDP36,OUT049,776.8687177
FDW44,OUT018,2483.661011
NCU41,OUT018,2624.529935
NCS17,OUT046,1421.743542
FDD46,OUT035,2488.682462
FDE45,OUT017,2896.129899
FDI09,OUT017,3756.532661
NCJ54,OUT010,564.8175276
NCA29,OUT018,2533.344558
NCN41,OUT027,3020.219609
FDY34,OUT035,2678.739834
NCG55,OUT035,1839.887786
DRM49,OUT046,730.1922326
NCB42,OUT049,1793.034754
FDE58,OUT045,1737.355257
DRJ25,OUT013,686.4008704
FDS47,OUT010,161.0155922
FDY21,OUT049,3088.173348
NCI54,OUT013,1704.227455
FDO24,OUT017,2514.080385
FDY43,OUT035,2712.21828
FDF35,OUT018,1410.080596
NCP29,OUT019,111.30911
FDN28,OUT027,2666.644325
FDJ50,OUT018,607.4685446
FDQ14,OUT027,3868.128512
FDC37,OUT035,1624.164522
FDN08,OUT046,1864.241065
FDD04,OUT035,2319.029848
FDW34,OUT018,3206.759827
FDP04,OUT017,763.68267
NCG07,OUT017,3092.566658
NCN14,OUT018,2608.371943
FDJ16,OUT045,785.3129845
NCM42,OUT045,1675.613951
NCF19,OUT046,717.2732653
FDY21,OUT018,2680.631734
FDY19,OUT035,1779.090152
FDV09,OUT045,2365.935702
FDA28,OUT013,1862.381877
FDC38,OUT018,1656.553144
FDL28,OUT045,3765.450309
NCH43,OUT049,3750.985441
NCN53,OUT045,618.8737786
NCW05,OUT017,1559.81199
NCO30,OUT018,2585.377895
FDT04,OUT019,5.40967273
FDB27,OUT018,2652.730501
NCK07,OUT013,2614.946462
NCA53,OUT013,688.4059134
FDB33,OUT018,2220.380336
FDU37,OUT017,1396.56905
FDR13,OUT035,1859.575561
FDE45,OUT049,2939.376409
FDV37,OUT017,3076.316813
FDX44,OUT019,179.2086474
NCL06,OUT017,4025.336273
FDJ28,OUT045,2992.189403
FDX55,OUT049,3827.924395
NCK17,OUT018,500.5650194
FDH52,OUT035,846.740936
FDN13,OUT027,2648.44311
FDK44,OUT018,2457.878254
FDU16,OUT046,1332.281321
FDZ07,OUT017,784.520255
NCN06,OUT027,4164.211741
FDH02,OUT010,155.3048263
NCW18,OUT045,3735.038628
FDH57,OUT013,1864.791786
FDV35,OUT045,2370.263701
NCU29,OUT013,2356.338008
NCP02,OUT046,840.2995657
FDN44,OUT013,2496.238529
FDX03,OUT018,511.5194302
FDR11,OUT010,420.1524346
FDA36,OUT046,3052.466869
FDP58,OUT027,5705.093071
FDH31,OUT045,1480.283305
FDH34,OUT035,3074.400594
FDS13,OUT035,4098.108949
FDT01,OUT018,3180.423635
FDY09,OUT049,2835.155443
FDV33,OUT027,6135.042729
NCW29,OUT010,236.7058948
NCN17,OUT045,1527.65901
FDX01,OUT046,1802.232383
FDL03,OUT049,3025.771912
DRL59,OUT049,755.3103157
DRM11,OUT027,5847.228633
FDA43,OUT049,3079.933673
FDZ56,OUT010,385.9741376
FDI44,OUT018,1178.021512
FDB50,OUT013,1320.579476
FDU15,OUT019,6.33883686
NCJ19,OUT019,106.9100279
FDD48,OUT013,1767.409149
NCW42,OUT035,3871.59
FDL24,OUT017,2841.251317
NCB30,OUT013,3018.576907
FDK25,OUT013,2755.815275
FDW28,OUT049,2993.041307
FDD47,OUT017,2856.298705
FDK16,OUT019,201.2729093
FDW37,OUT046,1371.833211
FDA48,OUT035,3899.479717
FDA14,OUT017,2321.635065
FDV15,OUT013,1577.510698
FDN22,OUT049,4041.863979
NCD55,OUT045,617.1161775
FDY43,OUT013,2600.262909
NCU05,OUT017,1355.61463
FDF10,OUT035,2428.696113
FDR39,OUT018,2573.058362
FDG40,OUT013,570.211417
FDZ28,OUT019,261.0863078
FDE02,OUT045,1448.221995
FDU60,OUT049,2686.061627
FDM21,OUT013,3950.796114
FDV52,OUT019,255.5240035
NCW06,OUT013,2988.773452
FDX36,OUT035,3947.123745
FDT35,OUT027,4408.058536
NCL19,OUT010,303.4642838
NCD31,OUT046,2628.632683
FDE53,OUT019,230.2595328
FDW58,OUT019,259.6372739
DRF48,OUT046,3111.710908
FDW57,OUT035,2917.542073
DRH13,OUT017,1626.122256
FDT33,OUT013,2656.109191
DRK47,OUT027,5674.119402
FDY22,OUT010,328.0711113
FDC35,OUT019,558.640573
FDO03,OUT013,3886.481629
FDF24,OUT045,1307.871364
FDF56,OUT018,2580.342885
FDD28,OUT013,753.1087237
FDG53,OUT027,3707.849851
FDO27,OUT019,210.3111538
NCF54,OUT018,2459.474387
FDC20,OUT027,1403.462582
FDU10,OUT046,647.9475199
DRA24,OUT018,2236.079621
FDA02,OUT010,304.05561
FDG10,OUT017,845.4555619
FDW39,OUT010,468.7011552
FDP04,OUT019,105.1953774
NCM55,OUT013,2979.44886
FDG47,OUT045,3820.180974
NCU41,OUT017,3009.964389
NCK31,OUT017,739.5340306
FDZ46,OUT045,1695.764496
FDU13,OUT027,3800.867424
NCF19,OUT045,714.9113517
NCJ43,OUT013,2755.220678
NCJ05,OUT045,2331.239011
FDS04,OUT027,3624.900767
FDX28,OUT010,226.2187064
FDB41,OUT027,1307.118587
FDG53,OUT046,2284.057995
FDL15,OUT010,305.2684784
FDQ08,OUT049,802.0415204
DRN36,OUT013,1451.548997
FDI46,OUT013,3982.00653
FDG16,OUT027,5791.726547
FDV32,OUT013,766.8771642
FDF44,OUT010,317.4964351
FDK04,OUT018,685.3147376
NCA41,OUT013,2998.83179
FDD51,OUT017,644.7035282
NCZ53,OUT045,2973.896568
FDP01,OUT027,3914.993189
FDY25,OUT049,3047.801337
FDB17,OUT018,2590.010651
NCV54,OUT018,1585.886989
FDJ32,OUT017,793.5087235
FDA37,OUT049,1924.283867
FDG35,OUT035,2623.36792
NCM05,OUT018,3333.133725
FDG45,OUT046,3704.447694
FDH28,OUT013,587.514518
NCE18,OUT049,4005.644742
FDH38,OUT045,1791.770245
FDR56,OUT013,2976.354782
FDH17,OUT027,2549.086375
FDD39,OUT049,3801.561951
FDB41,OUT049,727.1764575
NCR53,OUT046,3763.174745
FDX46,OUT017,825.325634
FDV28,OUT049,643.2958854
FDA08,OUT018,2340.839088
FDH45,OUT017,636.1190511
NCS38,OUT010,287.3346165
FDD40,OUT010,464.8443344
DRM59,OUT035,2507.322382
NCJ43,OUT018,2504.719967
NCN29,OUT013,690.4180146
NCC19,OUT045,2947.025029
FDR56,OUT035,3046.561198
FDZ43,OUT049,4015.973145
FDJ32,OUT010,100.8805476
DRH03,OUT017,1363.708869
NCZ54,OUT035,2621.878472
FDE26,OUT017,2378.063234
FDS03,OUT045,792.5983107
DRZ24,OUT019,253.1046099
FDO48,OUT027,5843.402156
FDW39,OUT049,2861.605311
NCK05,OUT049,785.7527123
NCK30,OUT017,4051.617389
FDT27,OUT018,3283.907747
FDS08,OUT019,456.877382
NCJ19,OUT049,775.9918711
FDC58,OUT045,632.7540338
DRE37,OUT013,3058.990755
FDW02,OUT035,1985.06091
FDJ02,OUT010,303.8198755
FDX09,OUT045,2803.903591
FDT31,OUT010,434.9377727
FDI24,OUT049,2947.399255
FDY09,OUT045,2771.00483
FDV28,OUT045,592.7236877
DRM47,OUT049,3090.002754
FDT52,OUT019,590.2476829
FDI48,OUT018,645.4871719
FDY55,OUT017,4142.413509
FDU48,OUT013,1839.468292
FDN25,OUT045,788.4723912
FDP20,OUT049,1850.026789
FDJ15,OUT013,3049.002904
FDD04,OUT018,1956.18014
FDY58,OUT045,3729.347844
FDR37,OUT018,2694.736801
FDF44,OUT013,1895.710649
FDD32,OUT045,1312.750017
FDR57,OUT017,2457.557788
DRG39,OUT027,1379.87934
FDX15,OUT017,2452.477466
DRN37,OUT045,2579.372693
FDW40,OUT027,3769.975474
FDB32,OUT049,1380.449593
FDM40,OUT018,2111.769241
FDE39,OUT027,2961.84498
DRH49,OUT017,1299.316737
FDT46,OUT049,759.049424
NCF06,OUT035,4057.858803
FDP07,OUT017,2985.679736
FDC04,OUT013,3928.067766
FDZ32,OUT017,1652.836894
FDD50,OUT045,2634.657428
FDU56,OUT017,2996.14683
FDV34,OUT017,1399.621716
NCY41,OUT013,579.3950619
NCK18,OUT046,2629.271814
DRH25,OUT049,754.4224292
FDT57,OUT046,3832.868731
FDV56,OUT018,1364.669026
FDV12,OUT045,1433.044139
FDN52,OUT017,1430.308237
FDX38,OUT035,763.0862622
FDE47,OUT018,1595.708128
NCO07,OUT013,3756.964777
FDV09,OUT027,3927.813098
FDZ23,OUT019,503.9314147
DRH51,OUT018,1193.668121
NCY54,OUT045,2766.854214
DRG49,OUT013,4153.887268
NCC19,OUT049,3085.864841
NCV53,OUT045,3843.001293
FDZ47,OUT019,227.2716178
NCO26,OUT018,1641.306267
NCP02,OUT045,825.0678929
NCW30,OUT018,3307.23513
NCN55,OUT046,3928.109768
FDB20,OUT010,156.2694828
DRL11,OUT013,2448.996629
DRD60,OUT045,2895.046931
FDW14,OUT010,161.6730318
FDL27,OUT010,97.8347974
FDU09,OUT018,656.8732479
DRH36,OUT027,2372.012045
FDP34,OUT027,3926.721286
FDE04,OUT017,2859.603377
FDZ57,OUT027,3107.754572
FDF02,OUT010,200.9521539
FDG28,OUT045,3842.053548
NCI31,OUT046,623.9419022
FDT43,OUT013,684.714479
FDU20,OUT046,1787.624362
FDD53,OUT013,604.0417045
FDW15,OUT045,2323.061423
NCT53,OUT045,2511.868708
NCG55,OUT027,2928.937928
FDD48,OUT035,1809.277066
FDG47,OUT049,4086.558944
FDI21,OUT017,881.4257727
FDT27,OUT017,3993.168442
DRO35,OUT013,1748.717026
FDD33,OUT017,3995.13718
FDC04,OUT035,4047.700268
FDY34,OUT013,2609.745192
DRJ49,OUT049,1913.977556
FDE05,OUT049,2350.919826
FDU31,OUT017,3901.949869
NCN19,OUT027,4970.281202
FDK56,OUT027,4989.5799
FDK58,OUT017,1630.131927
NCJ42,OUT035,1603.348255
FDZ34,OUT027,5029.956114
FDA52,OUT018,2488.026503
NCR29,OUT013,771.7909819
FDT48,OUT035,3135.923563
DRJ51,OUT019,614.899114
NCS54,OUT046,2852.684628
FDV01,OUT035,2456.46908
DRG51,OUT027,4168.306981
NCG42,OUT013,1864.651799
FDA51,OUT049,1874.035161
FDV19,OUT010,346.5830375
NCT18,OUT045,2907.069411
NCS41,OUT045,2968.382196
FDO03,OUT046,3867.054019
FDL12,OUT010,63.67275837
FDY37,OUT010,301.2259479
FDI58,OUT049,1514.997116
FDT28,OUT018,2113.142792
NCC42,OUT010,259.9761066
FDO01,OUT017,1714.605315
FDJ02,OUT013,2311.029412
FDQ04,OUT018,554.9969345
DRL47,OUT013,1803.786112
FDZ32,OUT035,1716.853957
FDC35,OUT035,3829.906799
FDX14,OUT045,1314.304602
FDZ35,OUT013,1620.975089
FDL14,OUT013,2420.699866
FDO04,OUT049,769.381151
DRK11,OUT017,2442.425467
FDB44,OUT018,3173.230647
FDZ50,OUT049,3120.870241
FDI12,OUT027,2471.131745
FDU43,OUT017,3958.908053
FDD58,OUT010,222.3833588
FDB27,OUT017,3063.406862
FDB04,OUT018,1211.892376
NCO17,OUT013,1812.756609
FDL12,OUT017,756.8403164
DRJ13,OUT049,2561.838955
FDD57,OUT045,1418.026384
FDW19,OUT035,1766.563201
DRD27,OUT018,1287.264233
FDH27,OUT027,3782.692702
NCW30,OUT027,6210.040392
FDR40,OUT018,1216.906133
FDG05,OUT013,2474.212642
NCY41,OUT019,12.01448841
FDI38,OUT018,3182.024608
FDR20,OUT046,638.0194068
FDE09,OUT017,1684.44992
FDN50,OUT019,208.7553808
DRF27,OUT045,2376.082633
DRF51,OUT013,564.1106085
NCO02,OUT019,111.9087428
FDB51,OUT027,1431.123701
FDJ50,OUT013,717.4339738
FDN52,OUT013,1412.575908
FDX14,OUT013,1310.218229
FDT27,OUT019,590.2314767
FDV10,OUT013,628.4617914
FDU33,OUT046,716.5127954
FDU58,OUT046,3013.106315
NCP42,OUT027,5070.245471
FDL51,OUT027,5782.129788
DRH15,OUT027,1246.160243
FDU16,OUT017,1331.698272
FDW15,OUT017,2374.356945
FDQ44,OUT045,1734.067635
NCI06,OUT027,4886.140358
DRK23,OUT019,694.4570634
FDC28,OUT035,1762.018151
NCY17,OUT019,24.13974818
NCV05,OUT018,2188.989557
FDM34,OUT019,299.6946196
DRD60,OUT027,5001.163036
FDT38,OUT046,1331.157635
FDQ57,OUT018,2128.356007
FDE59,OUT027,1158.70625
NCM43,OUT046,2515.490215
DRI51,OUT049,2755.16741
NCG30,OUT017,1847.729115
NCK54,OUT035,1864.110896
FDQ16,OUT019,243.3228414
FDI36,OUT013,3107.815493
FDX16,OUT027,3847.492006
FDA34,OUT046,2790.656206
FDJ48,OUT018,3466.325519
FDU47,OUT035,2342.067712
FDS39,OUT046,2309.494181
FDD11,OUT046,4016.226662
FDM16,OUT027,2359.16543
FDU56,OUT018,2586.736927
FDQ32,OUT017,1837.198049
DRK35,OUT013,603.8423444
FDA58,OUT049,3896.406147
DRG48,OUT019,315.722511
FDT59,OUT010,570.3561327
FDQ31,OUT019,174.2267553
FDS51,OUT018,631.6536981
FDW32,OUT027,2450.928137
FDI15,OUT027,6049.069394
NCV30,OUT017,779.8156858
DRG25,OUT049,3143.679061
FDT02,OUT013,577.9694853
FDO33,OUT027,2914.898821
FDP38,OUT035,776.2812175
FDZ45,OUT035,3099.577685
NCA54,OUT027,4884.996109
FDU33,OUT017,721.0504966
FDN58,OUT017,3943.603145
FDI05,OUT045,1379.889466
FDM57,OUT019,193.7630815
NCS42,OUT027,2458.256864
FDB57,OUT045,3702.939823
FDC03,OUT045,2985.94568
FDZ58,OUT013,1807.402016
NCK29,OUT045,1880.795248
NCR53,OUT045,3758.360924
FDE26,OUT027,3769.950957
FDU52,OUT049,2453.177715
FDE41,OUT027,2425.989887
FDU38,OUT018,2702.575782
FDA52,OUT017,2815.522119
FDW46,OUT046,810.2054247
DRI59,OUT035,3937.548232
FDT38,OUT035,1358.820951
FDL33,OUT018,2644.943132
FDQ01,OUT027,6059.99087
FDJ08,OUT046,3030.950632
FDQ47,OUT049,682.9036051
NCZ18,OUT013,3931.737396
FDE29,OUT017,804.5108075
FDF10,OUT027,3815.742386
FDC48,OUT049,1407.59086
FDY58,OUT013,3839.069802
NCX30,OUT010,561.3724542
FDV11,OUT013,2860.417394
FDT46,OUT046,737.8695175
DRD01,OUT019,93.9311276
FDQ11,OUT013,4100.25038
NCM41,OUT017,1373.561965
NCC55,OUT013,595.1761479
FDG45,OUT027,5789.513131
NCQ54,OUT049,2651.449493
FDM34,OUT045,1822.03434
FDD17,OUT019,571.5089815
FDN38,OUT027,6073.026868
FDB53,OUT018,2107.097519
NCL06,OUT035,4144.819666
NCV18,OUT019,195.1966431
FDX25,OUT013,2959.797672
FDB39,OUT046,772.7745617
FDC33,OUT049,3095.806105
NCO14,OUT018,531.2221698
FDA58,OUT027,5955.348151
NCQ02,OUT017,3078.448032
NCR53,OUT017,3909.248366
FDN52,OUT046,1430.080531
FDG26,OUT046,4034.741132
FDE23,OUT027,1310.147877
DRI37,OUT013,716.7783439
DRH37,OUT018,2318.078856
FDO01,OUT035,1799.938801
FDK45,OUT049,1745.171438
FDP23,OUT049,3806.74227
FDM33,OUT035,3854.03118
FDD36,OUT017,1790.863032
FDL56,OUT017,1362.954023
FDT27,OUT010,609.7546833
FDG52,OUT017,642.66811
NCL42,OUT035,4039.615522
DRJ24,OUT046,3072.638509
FDV38,OUT046,736.7646836
FDT35,OUT045,2656.675896
FDY51,OUT045,3719.373973
FDC37,OUT017,1572.68458
NCP43,OUT013,2915.053386
FDO33,OUT045,1701.726169
FDW04,OUT018,1700.570382
NCC31,OUT046,2442.556623
FDK22,OUT049,3782.316241
FDJ50,OUT017,781.6367552
FDV13,OUT017,1367.315413
DRL60,OUT017,2425.396698
FDW03,OUT017,1670.933724
FDY27,OUT035,2938.608195
FDB39,OUT027,1379.955298
FDU59,OUT045,2512.754233
FDZ57,OUT049,1963.613361
FDO21,OUT049,3838.532399
FDS43,OUT018,2652.9009
FDU28,OUT010,417.5888835
FDC51,OUT010,261.1690119
FDW16,OUT010,141.7692045
FDP32,OUT010,311.8755735
FDB60,OUT019,491.1750584
NCQ30,OUT046,1877.704083
FDD26,OUT049,3090.589415
FDI44,OUT045,1307.139794
DRH23,OUT046,745.8548764
FDO44,OUT046,1680.366701
FDG04,OUT046,2998.230919
FDM32,OUT027,2475.894127
FDM09,OUT013,2738.360808
FDZ47,OUT013,1426.339967
FDM40,OUT027,3706.423712
FDY48,OUT017,1543.300434
NCM30,OUT045,623.7748373
FDX36,OUT010,611.6404692
DRF03,OUT017,604.4428244
FDN51,OUT049,4143.184296
FDM57,OUT049,1421.066601
FDB35,OUT049,1479.159132
FDY13,OUT027,2376.836027
FDA37,OUT017,1930.40755
NCX53,OUT017,2230.2148
FDD59,OUT018,1209.791918
FDX10,OUT019,9.78612247
FDC03,OUT018,2651.201309
FDW43,OUT035,3928.229565
FDW10,OUT046,2618.314826
FDY14,OUT027,6103.246455
FDV43,OUT045,659.8009871
FDO40,OUT013,2359.629285
FDP46,OUT027,2479.348099
NCE43,OUT019,416.948475
FDD05,OUT035,1819.952649
FDJ60,OUT010,329.7053864
DRE27,OUT018,1317.585402
FDO11,OUT035,4242.402363
DRG11,OUT027,2688.484428
FDK33,OUT010,482.3796915
DRM23,OUT045,2659.433096
FDJ02,OUT027,3828.738762
NCZ05,OUT045,1578.125899
NCL30,OUT013,1855.235332
FDZ19,OUT018,2487.523094
FDM45,OUT049,1928.745109
FDO36,OUT046,2822.515057
NCK31,OUT045,711.499036
DRJ37,OUT045,2395.722631
FDP24,OUT018,1537.557324
FDF46,OUT013,1834.490729
FDX46,OUT019,114.4601001
NCL18,OUT045,2912.358836
FDJ26,OUT013,3746.11129
FDJ07,OUT045,1785.880646
FDY15,OUT013,2366.921493
DRG01,OUT045,1307.239829
FDF58,OUT045,786.6901617
FDZ14,OUT019,247.8597527
FDP31,OUT049,687.802271
FDH45,OUT013,584.3992005
FDA09,OUT010,472.8752832
FDW31,OUT035,3124.32294
FDA57,OUT046,624.6167192
NCE55,OUT035,2929.799139
FDC17,OUT019,555.0554056
FDC59,OUT013,753.127494
FDA22,OUT013,2671.621801
FDK52,OUT035,3891.58783
NCM26,OUT046,2372.716906
NCT53,OUT035,2665.620631
FDW45,OUT018,2119.79528
NCI18,OUT035,3899.16981
FDE38,OUT018,2303.17611
FDF08,OUT019,179.1338373
FDY58,OUT010,574.0859126
FDF58,OUT019,119.3875124
FDX39,OUT017,3861.187144
FDB44,OUT049,3795.496237
FDF28,OUT013,1844.324637
FDE39,OUT013,1803.458731
FDT37,OUT018,3405.246965
FDZ45,OUT017,3073.077874
FDO40,OUT035,2438.803379
FDM57,OUT027,2429.378896
DRG36,OUT017,2781.985538
FDY36,OUT010,128.1117459
DRL60,OUT027,3957.930738
FDS25,OUT019,248.0093362
DRF49,OUT027,2882.038952
FDP16,OUT045,3816.701756
FDS60,OUT049,2663.024252
FDU15,OUT027,1151.181176
FDK43,OUT046,1890.739937
FDN25,OUT046,859.7195229
FDE53,OUT049,1620.45855
FDB22,OUT013,2459.240172
FDE39,OUT017,1851.157625
FDX35,OUT035,3994.453464
NCG54,OUT049,2801.911503
FDH27,OUT035,2427.545141
NCK42,OUT013,3649.465344
FDS25,OUT049,1735.3888
FDI10,OUT018,2512.053359
FDU35,OUT035,1702.144017
FDI04,OUT017,3071.947761
DRK23,OUT035,4239.601589
FDB53,OUT019,293.1599571
FDY02,OUT049,4182.249993
FDM60,OUT035,657.6332519
NCJ31,OUT010,561.1622998
DRP35,OUT017,1835.31683
NCQ30,OUT018,1663.947514
DRL11,OUT010,390.9718681
FDU01,OUT013,2950.871103
FDR39,OUT035,3030.445128
FDO08,OUT046,2636.882254
FDC02,OUT045,4158.883879
NCZ29,OUT035,1889.340671
FDF29,OUT010,232.1931053
FDZ23,OUT017,3022.449766
NCU53,OUT018,2327.480076
NCW30,OUT013,3974.935887
NCM26,OUT027,3946.294502
FDV50,OUT027,2992.730412
FDW15,OUT049,2359.20128
FDI35,OUT027,4973.930241
FDO11,OUT017,4185.386362
FDN48,OUT046,1404.602737
NCA17,OUT049,2345.867947
NCN54,OUT013,1322.999366
FDP22,OUT013,701.5068004
NCB54,OUT035,1962.476626
FDD08,OUT045,589.5225066
DRM48,OUT010,29.2942584
FDG41,OUT027,2825.928806
FDE44,OUT027,1353.149209
FDE26,OUT035,2409.041767
NCS38,OUT013,1814.001278
NCJ54,OUT018,3195.914379
FDI40,OUT019,214.5732087
FDN45,OUT018,3164.697177
FDU43,OUT046,3872.369983
FDI04,OUT010,476.0712108
NCC07,OUT018,1365.907464
NCC07,OUT019,247.2593757
NCD18,OUT045,3698.732546
FDU55,OUT035,4215.915952
FDX59,OUT035,669.7542146
FDR52,OUT049,3120.531135
NCP17,OUT013,719.3303143
FDQ32,OUT045,1783.010776
NCT17,OUT049,3096.449285
FDO10,OUT049,823.8073112
FDE32,OUT049,614.4680863
FDN44,OUT045,2420.336566
FDH02,OUT035,1497.956609
FDK60,OUT013,1464.552751
FDS24,OUT019,161.4423803
FDL03,OUT010,425.9564856
FDB46,OUT027,5730.460368
FDO48,OUT049,3895.143213
FDZ39,OUT049,1551.890604
FDT02,OUT027,1134.324121
FDC50,OUT013,1401.208133
FDP39,OUT035,776.8579545
DRG15,OUT018,702.048072
FDP10,OUT018,1384.853105
FDF53,OUT027,4915.200493
FDN34,OUT045,2710.026737
FDK02,OUT045,1776.126616
FDC23,OUT045,2715.151843
FDJ10,OUT019,318.7066806
FDE53,OUT035,1665.163183
FDR25,OUT035,4241.780905
FDW50,OUT046,2565.910518
FDS09,OUT049,801.4644933
FDW49,OUT010,418.8456834
FDU51,OUT046,2826.298349
FDF28,OUT018,1606.184116
NCY30,OUT018,2510.871755
FDD44,OUT045,4006.568803
FDX09,OUT017,2871.209792
NCF30,OUT013,1864.540406
FDZ50,OUT019,519.623594
FDW37,OUT013,1321.190501
FDD11,OUT049,4095.89788
DRH39,OUT018,1144.911479
FDA36,OUT049,3124.389931
NCG43,OUT049,1406.607682
FDF02,OUT035,1600.460709
FDP57,OUT027,2670.979301
NCE42,OUT017,3569.199939
NCR38,OUT027,6074.956255
FDP03,OUT019,262.4571967
FDO51,OUT035,696.0885853
NCQ42,OUT046,1844.360329
NCM41,OUT046,1371.483636
FDH48,OUT027,2426.985842
DRF60,OUT046,4041.971941
FDJ27,OUT035,1579.511213
FDQ14,OUT013,2388.723804
FDN27,OUT017,1623.889295
NCQ02,OUT046,3022.584085
FDJ33,OUT049,1974.693186
FDP07,OUT027,5067.738115
DRE01,OUT049,4125.060233
FDU36,OUT045,1560.994805
FDL28,OUT017,3950.249678
NCX53,OUT046,2216.681178
FDZ39,OUT013,1525.570525
NCP42,OUT013,3018.490032
FDJ14,OUT035,1433.438217
FDK04,OUT049,834.502403
NCC19,OUT017,3022.169368
FDS09,OUT018,610.6203526
FDZ02,OUT046,1602.1001
FDD35,OUT018,1594.828552
NCY42,OUT017,2349.59375
FDB05,OUT045,3788.702074
FDF20,OUT035,3097.600666
NCO41,OUT018,1337.568831
FDC40,OUT027,2377.972499
FDV58,OUT045,2696.737621
FDZ57,OUT045,1884.207951
DRM35,OUT046,2929.028615
DRN36,OUT018,1278.281285
FDQ13,OUT046,1389.700637
DRO35,OUT010,230.9078386
NCD43,OUT035,1713.655767
FDA51,OUT018,1595.71638
NCX17,OUT027,5959.980012
NCZ17,OUT049,656.216112
FDR11,OUT027,4015.591658
FDW34,OUT049,3948.294372
FDN50,OUT017,1404.084296
FDS09,OUT046,765.4164878
FDS48,OUT018,2154.997737
FDL44,OUT049,2541.901332
DRF48,OUT018,2718.279713
FDA14,OUT018,2077.33456
NCD30,OUT049,1487.242105
FDI16,OUT017,730.5662917
NCG06,OUT035,4143.144668
DRZ24,OUT035,1899.816104
NCS17,OUT045,1379.309165
FDB37,OUT045,3817.606555
FDE10,OUT035,2020.659047
FDC57,OUT045,2915.211692
FDM12,OUT018,2637.487257
FDE24,OUT049,2243.197269
FDW22,OUT045,3687.686574
DRD01,OUT027,1431.151313
NCZ18,OUT027,6075.362057
FDN49,OUT045,602.4446661
FDR22,OUT035,1799.599224
FDV08,OUT019,29.97994722
FDY39,OUT046,3073.6167
FDV36,OUT049,1836.077583
FDO60,OUT045,639.7325873
FDU04,OUT027,3017.692521
FDR20,OUT027,1319.202802
FDW19,OUT019,248.0630138
FDU40,OUT049,2709.571575
FDK15,OUT045,1475.097547
